long,lat,year,TimePeriod,RCP,scenario,treecanopy,Ann_Herb,Bare,Herb,Litter,Shrub,DrySoilDays_Summer_whole,Evap_Summer,ExtremeShortTermDryStress_Summer_whole,FrostDays_Winter,NonDrySWA_Summer_whole,PPT_Winter,PPT_Summer,PPT_Annual,T_Winter,T_Summer,T_Annual,Tmax_Summer,Tmin_Winter,VWC_Winter_whole,VWC_Spring_whole,VWC_Summer_whole,VWC_Fall_whole
-110.0314,37.58935,2024,NT,8.5,sc46,12,0,34,14,19,26,,,,,,2.95,2.26,2.26,1.89467,24.87049,24.87049,37.71,,,,,
-110.0314,37.58935,2024,NT,8.5,sc47,12,0,34,14,19,26,0.0,3.214251,37.46,60.0,0.06407888,,,,,,,,-7.18,0.1154745,0.09157261,0.04588241,0.07216842
-110.0314,37.58935,2024,NT,8.5,sc47,12,0,34,14,19,26,,,,,,3.23,5.72,,3.463681,25.31223,,38.75,,,,,
-110.0314,37.58935,2024,NT,8.5,sc48,12,0,34,14,19,26,0.0,1.554052,36.444,80.0,0.0002811365,,,,,,,,-11.03,0.07959634,0.0515847,0.043496,0.04706383
-110.0314,37.58935,2024,NT,8.5,sc48,12,0,34,14,19,26,,,,,,2.57,2.4,2.4,1.001978,24.14516,24.14516,37.85,,,,,
-110.0314,37.58935,2024,NT,8.5,sc49,12,0,34,14,19,26,0.0,2.208992,35.428,68.0,0.1326417,,,,,,,,-14.88,0.1419907,0.08287822,0.04727407,0.06245832
-110.0314,37.58935,2024,NT,8.5,sc49,12,0,34,14,19,26,,,,,,5.87,4.7,,1.249341,24.11658,,36.16,,,,,
-110.0314,37.58935,2024,NT,8.5,sc50,12,0,34,14,19,26,0.0,2.69426,36.684,65.0,0.00199809,,,,,,,,-12.61,0.1408564,0.1027109,0.04427564,0.08895703
-110.0314,37.58935,2024,NT,8.5,sc50,12,0,34,14,19,26,,,,,,5.95,4.71,11.07,2.38489,23.60527,10.88121,38.34,,,,,
-110.0314,37.58935,2024,NT,8.5,sc51,12,0,34,14,19,26,0.0,4.914252,35.789,83.0,0.05371638,,,,,,,,-15.89,0.1430012,0.08702444,0.04570378,0.1131584
-110.0314,37.58935,2024,NT,8.5,sc51,12,0,34,14,19,26,,,,,,13.39,8.28,5.73,-0.5591209,24.81364,13.32663,36.2,,,,,
-110.0314,37.58935,2024,NT,8.5,sc51,12,0,34,14,19,26,,,,,,13.39,8.28,5.73,-0.5591209,24.81364,-0.5591209,36.2,,,,,
-110.0314,37.58935,2024,NT,8.5,sc51,12,0,34,14,19,26,,,,,,13.39,8.28,13.39,-0.5591209,24.81364,13.32663,36.2,,,,,
-110.0314,37.58935,2024,NT,8.5,sc51,12,0,34,14,19,26,,,,,,13.39,8.28,13.39,-0.5591209,24.81364,-0.5591209,36.2,,,,,
-110.0314,37.58935,2024,NT,8.5,sc52,12,0,34,14,19,26,0.0,3.215848,37.929,57.0,0.1018155,,,,,,,,-16.13,0.141361,0.09969595,0.04643008,0.1099835
-110.0314,37.58935,2024,NT,8.5,sc52,12,0,34,14,19,26,,,,,,8.54,6.46,15.69,2.567033,25.50918,11.4119,38.78,,,,,
-110.0314,37.58935,2024,NT,8.5,sc52,12,0,34,14,19,26,,,,,,8.54,6.46,15.69,2.567033,25.50918,13.50445,38.78,,,,,
-110.0314,37.58935,2024,NT,8.5,sc52,12,0,34,14,19,26,,,,,,8.54,6.46,11.2,2.567033,25.50918,11.4119,38.78,,,,,
-110.0314,37.58935,2024,NT,8.5,sc52,12,0,34,14,19,26,,,,,,8.54,6.46,11.2,2.567033,25.50918,13.50445,38.78,,,,,
-110.0314,37.58935,2024,NT,8.5,sc53,12,0,34,14,19,26,0.0,1.942834,36.855,74.0,0.0001565426,,,,,,,,-11.1,0.06465703,0.06254004,0.04372005,0.08896545
-110.0314,37.58935,2024,NT,8.5,sc53,12,0,34,14,19,26,,,,,,2.08,2.59,,1.613242,24.47641,,37.82,,,,,
-110.0314,37.58935,2024,NT,8.5,sc54,12,0,34,14,19,26,0.0,1.11578,37.632,81.0,4.846992e-05,,,,,,,,-16.86,0.1341718,0.09485805,0.0430954,0.06272191
-110.0314,37.58935,2024,NT,8.5,sc54,12,0,34,14,19,26,,,,,,7.2,1.37,,-0.6363736,26.65196,,38.23,,,,,
-110.0314,37.58935,2024,NT,8.5,sc55,12,0,34,14,19,26,0.0,1.074804,39.222,71.0,0.0001092972,,,,,,,,-21.06,0.1140881,0.08562633,0.04289413,0.09537732
-110.0314,37.58935,2024,NT,8.5,sc55,12,0,34,14,19,26,,,,,,5.93,1.57,,1.852308,26.30701,,40.24,,,,,
-110.0314,37.58935,2024,NT,8.5,sc56,12,0,34,14,19,26,0.0,2.662752,38.447,79.0,0.02378383,,,,,,,,-12.35,0.1244115,0.07678679,0.04462272,0.1170913
-110.0314,37.58935,2024,NT,8.5,sc56,12,0,34,14,19,26,,,,,,5.62,4.87,4.87,1.756099,24.11745,13.99984,39.4,,,,,
-110.0314,37.58935,2024,NT,8.5,sc56,12,0,34,14,19,26,,,,,,5.62,4.87,4.87,1.756099,24.11745,24.11745,39.4,,,,,
-110.0314,37.58935,2024,NT,8.5,sc56,12,0,34,14,19,26,,,,,,5.62,4.87,13.16,1.756099,24.11745,13.99984,39.4,,,,,
-110.0314,37.58935,2024,NT,8.5,sc56,12,0,34,14,19,26,,,,,,5.62,4.87,13.16,1.756099,24.11745,24.11745,39.4,,,,,
-110.0314,37.58935,2024,NT,8.5,sc57,12,0,34,14,19,26,0.0,3.20859,36.898,51.0,0.1475549,,,,,,,,-11.5,0.1163976,0.1040289,0.04797159,0.07991232
-110.0314,37.58935,2024,NT,8.5,sc57,12,0,34,14,19,26,,,,,,5.97,7.86,,3.826538,24.41571,,38.47,,,,,
-110.0314,37.58935,2024,NT,8.5,sc58,12,0,34,14,19,26,0.0,2.123008,42.235,56.0,0.06531682,,,,,,,,-11.58,0.1422767,0.07007198,0.04557303,0.05776942
-110.0314,37.58935,2024,NT,8.5,sc58,12,0,34,14,19,26,,,,,,7.15,3.79,3.03,2.57978,27.54582,14.45701,47.12,,,,,
-110.0314,37.58935,2024,NT,8.5,sc59,12,0,34,14,19,26,0.0,2.741305,36.197,69.0,0.2785414,,,,,,,,-9.99,0.1135413,0.07573966,0.05137419,0.07403081
-110.0314,37.58935,2024,NT,8.5,sc59,12,0,34,14,19,26,,,,,,15.44,9.44,9.44,1.64011,24.12424,24.12424,37.6,,,,,
-110.0314,37.58935,2024,NT,8.5,sc60,12,0,34,14,19,26,0.0,3.391722,37.068,73.0,0.0932888,,,,,,,,-10.25,0.1049444,0.05813837,0.04699646,0.1077375
-110.0314,37.58935,2024,NT,8.5,sc60,12,0,34,14,19,26,,,,,,1.89,7.73,,1.959121,24.48435,,37.51,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,0.0,2.208134,37.457,44.0,0.05381456,,,,,,,,-7.0,0.1226414,0.06375839,0.04501897,0.08675346
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,2.7,5.423352,25.00217,5.423352,38.67,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,4.23,5.423352,25.00217,25.00217,38.67,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,4.19,5.423352,25.00217,12.84742,38.67,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,2.7,5.423352,25.00217,25.00217,38.67,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,4.23,5.423352,25.00217,5.423352,38.67,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,9.4,5.423352,25.00217,12.84742,38.67,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,4.23,5.423352,25.00217,12.84742,38.67,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,9.4,5.423352,25.00217,5.423352,38.67,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,9.4,5.423352,25.00217,14.28609,38.67,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,4.19,5.423352,25.00217,14.28609,38.67,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,4.19,5.423352,25.00217,25.00217,38.67,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,2.7,5.423352,25.00217,14.28609,38.67,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,9.4,5.423352,25.00217,25.00217,38.67,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,2.7,5.423352,25.00217,12.84742,38.67,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,4.19,5.423352,25.00217,5.423352,38.67,,,,,
-110.0314,37.58935,2024,NT,8.5,sc61,12,0,34,14,19,26,,,,,,4.23,4.19,4.23,5.423352,25.00217,14.28609,38.67,,,,,
-110.03,37.59938,2021,NT,4.5,sc22,0,6,28,16,22,46,0.0,3.272068,36.099,73.0,0.1794673,,,,,,,,-12.66,0.07177696,0.06238033,0.03639767,0.03869398
-110.03,37.59938,2021,NT,4.5,sc22,0,6,28,16,22,46,,,,,,6.27,6.6,6.27,1.601389,24.29103,1.601389,36.72,,,,,
-110.03,37.59938,2021,NT,4.5,sc22,0,6,28,16,22,46,,,,,,6.27,6.6,5.93,1.601389,24.29103,1.601389,36.72,,,,,
-110.03,37.59938,2021,NT,4.5,sc22,0,6,28,16,22,46,,,,,,6.27,6.6,5.93,1.601389,24.29103,13.83907,36.72,,,,,
-110.03,37.59938,2021,NT,4.5,sc22,0,6,28,16,22,46,,,,,,6.27,6.6,6.27,1.601389,24.29103,13.83907,36.72,,,,,
-110.03,37.59938,2021,NT,4.5,sc23,0,6,28,16,22,46,0.0,2.510116,36.3,71.0,0.194353,,,,,,,,-18.77,0.09090092,0.08782249,0.03639166,0.05651089
-110.03,37.59938,2021,NT,4.5,sc23,0,6,28,16,22,46,,,,,,6.94,3.35,,1.352667,23.90576,,37.7,,,,,
-110.03,37.59938,2021,NT,4.5,sc24,0,6,28,16,22,46,0.0,2.797404,37.201,87.0,0.05749472,,,,,,,,-16.12,0.05533682,0.06027143,0.03557674,0.0494863
-110.03,37.59938,2021,NT,4.5,sc24,0,6,28,16,22,46,,,,,,5.75,5.4,5.75,-0.3426111,25.34,-0.3426111,37.54,,,,,
-110.03,37.59938,2021,NT,4.5,sc25,0,6,28,16,22,46,0.0,3.130442,36.529,84.0,0.1497897,,,,,,,,-14.29,0.08345959,0.08654992,0.03621017,0.03597659
-110.03,37.59938,2021,NT,4.5,sc25,0,6,28,16,22,46,,,,,,11.34,5.43,5.43,0.2393889,24.45766,12.72418,38.02,,,,,
-110.03,37.59938,2021,NT,4.5,sc25,0,6,28,16,22,46,,,,,,11.34,5.43,5.82,0.2393889,24.45766,24.45766,38.02,,,,,
-110.03,37.59938,2021,NT,4.5,sc25,0,6,28,16,22,46,,,,,,11.34,5.43,5.43,0.2393889,24.45766,24.45766,38.02,,,,,
-110.03,37.59938,2021,NT,4.5,sc25,0,6,28,16,22,46,,,,,,11.34,5.43,5.82,0.2393889,24.45766,12.72418,38.02,,,,,
-110.03,37.59938,2021,NT,4.5,sc26,0,6,28,16,22,46,0.0,1.14326,37.04,81.0,0.1321463,,,,,,,,-14.52,0.07015407,0.08206831,0.03583615,0.03727729
-110.03,37.59938,2021,NT,4.5,sc26,0,6,28,16,22,46,,,,,,7.52,1.43,1.43,0.904,25.68196,25.68196,37.82,,,,,
-110.03,37.59938,2021,NT,4.5,sc27,0,6,28,16,22,46,0.0,2.404571,35.611,81.0,0.1084356,,,,,,,,-23.58,0.04790643,0.0636668,0.0357865,0.04717236
-110.03,37.59938,2021,NT,4.5,sc27,0,6,28,16,22,46,,,,,,9.33,4.85,,-1.832833,24.43848,,36.12,,,,,
-110.03,37.59938,2021,NT,4.5,sc28,0,6,28,16,22,46,0.0,2.234314,35.946,71.0,0.03724746,,,,,,,,-10.96,0.06965529,0.06739903,0.03538321,0.04239587
-110.03,37.59938,2021,NT,4.5,sc28,0,6,28,16,22,46,,,,,,7.6,3.43,6.54,1.227944,23.30734,11.74033,36.61,,,,,
-110.03,37.59938,2021,NT,4.5,sc28,0,6,28,16,22,46,,,,,,7.6,3.43,3.55,1.227944,23.30734,11.72445,36.61,,,,,
-110.03,37.59938,2021,NT,4.5,sc28,0,6,28,16,22,46,,,,,,7.6,3.43,6.54,1.227944,23.30734,11.72445,36.61,,,,,
-110.03,37.59938,2021,NT,4.5,sc28,0,6,28,16,22,46,,,,,,7.6,3.43,3.55,1.227944,23.30734,11.74033,36.61,,,,,
-110.03,37.59938,2021,NT,4.5,sc29,0,6,28,16,22,46,0.0,4.455948,34.066,71.0,0.2167547,,,,,,,,-16.65,0.05101832,0.05374781,0.03675658,0.038546
-110.03,37.59938,2021,NT,4.5,sc29,0,6,28,16,22,46,,,,,,6.77,11.41,6.77,1.305722,23.00293,1.305722,34.67,,,,,
-110.03,37.59938,2021,NT,4.5,sc29,0,6,28,16,22,46,,,,,,6.77,11.41,6.77,1.305722,23.00293,11.05826,34.67,,,,,
-110.03,37.59938,2021,NT,4.5,sc29,0,6,28,16,22,46,,,,,,6.77,11.41,6.69,1.305722,23.00293,1.305722,34.67,,,,,
-110.03,37.59938,2021,NT,4.5,sc29,0,6,28,16,22,46,,,,,,6.77,11.41,6.69,1.305722,23.00293,11.05826,34.67,,,,,
-110.03,37.59938,2021,NT,4.5,sc30,0,6,28,16,22,46,0.0,5.344971,33.238,74.0,0.2735908,,,,,,,,-13.66,0.07573292,0.07513251,0.03716396,0.03636619
-110.03,37.59938,2021,NT,4.5,sc30,0,6,28,16,22,46,,,,,,6.65,11.09,,0.9061667,21.30255,,34.25,,,,,
-110.03,37.59938,2021,NT,4.5,sc31,0,6,28,16,22,46,0.0,3.643497,34.99,45.0,0.5298031,,,,,,,,-7.69,0.1288603,0.1147001,0.03875406,0.07577051
-110.03,37.59938,2021,NT,4.5,sc31,0,6,28,16,22,46,,,,,,11.97,6.33,,4.021611,24.14859,,35.24,,,,,
-110.03,37.59938,2021,NT,4.5,sc32,0,6,28,16,22,46,0.0,2.796441,36.623,74.0,0.01033884,,,,,,,,-20.29,0.0691065,0.05390136,0.03519817,0.05481418
-110.03,37.59938,2021,NT,4.5,sc32,0,6,28,16,22,46,,,,,,4.18,4.03,4.18,0.7200556,24.78272,0.7200556,38.48,,,,,
-110.03,37.59938,2021,NT,4.5,sc32,0,6,28,16,22,46,,,,,,4.18,4.03,4.18,0.7200556,24.78272,14.04734,38.48,,,,,
-110.03,37.59938,2021,NT,4.5,sc32,0,6,28,16,22,46,,,,,,4.18,4.03,4.18,0.7200556,24.78272,24.78272,38.48,,,,,
-110.03,37.59938,2021,NT,4.5,sc32,0,6,28,16,22,46,,,,,,4.18,4.03,4.03,0.7200556,24.78272,0.7200556,38.48,,,,,
-110.03,37.59938,2021,NT,4.5,sc32,0,6,28,16,22,46,,,,,,4.18,4.03,4.03,0.7200556,24.78272,14.04734,38.48,,,,,
-110.03,37.59938,2021,NT,4.5,sc32,0,6,28,16,22,46,,,,,,4.18,4.03,4.03,0.7200556,24.78272,24.78272,38.48,,,,,
-110.03,37.59938,2021,NT,4.5,sc32,0,6,28,16,22,46,,,,,,4.18,4.03,2.18,0.7200556,24.78272,0.7200556,38.48,,,,,
-110.03,37.59938,2021,NT,4.5,sc32,0,6,28,16,22,46,,,,,,4.18,4.03,2.18,0.7200556,24.78272,14.04734,38.48,,,,,
-110.03,37.59938,2021,NT,4.5,sc32,0,6,28,16,22,46,,,,,,4.18,4.03,2.18,0.7200556,24.78272,24.78272,38.48,,,,,
-110.03,37.59938,2021,NT,4.5,sc33,0,6,28,16,22,46,0.0,2.717757,35.76,79.0,0.01785802,,,,,,,,-16.71,0.03794348,0.03568483,0.03529189,0.0489865
-110.03,37.59938,2021,NT,4.5,sc33,0,6,28,16,22,46,,,,,,1.73,4.85,,0.5101111,23.30614,,36.8,,,,,
-110.03,37.59938,2021,NT,4.5,sc34,0,6,28,16,22,46,0.0,2.433865,35.843,87.0,0.01277936,,,,,,,,-13.96,0.05714839,0.04816432,0.03523763,0.05430663
-110.03,37.59938,2021,NT,4.5,sc34,0,6,28,16,22,46,,,,,,1.03,4.05,4.05,1.580944,24.28842,24.28842,36.61,,,,,
-110.03,37.59938,2021,NT,4.5,sc35,0,6,28,16,22,46,0.0,5.211634,35.799,65.0,0.191788,,,,,,,,-19.93,0.1025016,0.08804792,0.03662433,0.06871335
-110.03,37.59938,2021,NT,4.5,sc35,0,6,28,16,22,46,,,,,,4.62,10.53,10.53,1.259667,23.23571,23.23571,36.35,,,,,
-110.03,37.59938,2021,NT,4.5,sc36,0,6,28,16,22,46,0.0,5.18493,35.134,82.0,0.00215984,,,,,,,,-12.24,0.04411582,0.0389164,0.03539178,0.03791131
-110.03,37.59938,2021,NT,4.5,sc36,0,6,28,16,22,46,,,,,,4.19,8.42,6.18,0.2681111,23.55092,9.995761,36.26,,,,,
-110.03,37.59938,2021,NT,4.5,sc36,0,6,28,16,22,46,,,,,,4.19,8.42,6.18,0.2681111,23.55092,0.2681111,36.26,,,,,
-110.03,37.59938,2021,NT,4.5,sc36,0,6,28,16,22,46,,,,,,4.19,8.42,6.18,0.2681111,23.55092,12.30929,36.26,,,,,
-110.03,37.59938,2021,NT,4.5,sc36,0,6,28,16,22,46,,,,,,4.19,8.42,4.19,0.2681111,23.55092,0.2681111,36.26,,,,,
-110.03,37.59938,2021,NT,4.5,sc36,0,6,28,16,22,46,,,,,,4.19,8.42,2.45,0.2681111,23.55092,12.30929,36.26,,,,,
-110.03,37.59938,2021,NT,4.5,sc36,0,6,28,16,22,46,,,,,,4.19,8.42,4.19,0.2681111,23.55092,12.30929,36.26,,,,,
-110.03,37.59938,2021,NT,4.5,sc36,0,6,28,16,22,46,,,,,,4.19,8.42,4.19,0.2681111,23.55092,9.995761,36.26,,,,,
-110.03,37.59938,2021,NT,4.5,sc36,0,6,28,16,22,46,,,,,,4.19,8.42,2.45,0.2681111,23.55092,9.995761,36.26,,,,,
-110.03,37.59938,2021,NT,4.5,sc36,0,6,28,16,22,46,,,,,,4.19,8.42,2.45,0.2681111,23.55092,0.2681111,36.26,,,,,
-110.03,37.59938,2021,NT,4.5,sc37,0,6,28,16,22,46,0.0,4.321453,35.61,67.0,0.4241125,,,,,,,,-12.17,0.1245313,0.1078637,0.03823668,0.04242875
-110.03,37.59938,2021,NT,4.5,sc37,0,6,28,16,22,46,,,,,,8.62,7.9,8.62,1.6395,22.21614,22.21614,37.48,,,,,
-110.03,37.59938,2021,NT,4.5,sc37,0,6,28,16,22,46,,,,,,8.62,7.9,7.9,1.6395,22.21614,22.21614,37.48,,,,,
-110.03,37.59938,2021,NT,4.5,sc37,0,6,28,16,22,46,,,,,,8.62,7.9,7.9,1.6395,22.21614,1.6395,37.48,,,,,
-110.03,37.59938,2021,NT,4.5,sc37,0,6,28,16,22,46,,,,,,8.62,7.9,8.62,1.6395,22.21614,1.6395,37.48,,,,,
-110.03,37.59938,2021,NT,4.5,sc38,0,6,28,16,22,46,0.0,5.18845,39.71,65.0,0.8380296,,,,,,,,-10.95,0.0700614,0.07133867,0.04095537,0.07669481
-110.03,37.59938,2021,NT,4.5,sc38,0,6,28,16,22,46,,,,,,7.59,15.41,7.62,1.622444,23.92908,11.52277,40.72,,,,,
-110.03,37.59938,2021,NT,4.5,sc39,0,6,28,16,22,46,0.0,0.4765708,37.475,74.0,0.353525,,,,,,,,-8.48,0.1195809,0.1050469,0.03722625,0.0392897
-110.03,37.59938,2021,NT,4.5,sc39,0,6,28,16,22,46,,,,,,8.06,0.46,,1.185722,24.08701,,38.3,,,,,
-110.03,37.59938,2021,NT,4.5,sc40,0,6,28,16,22,46,0.0,4.778043,34.584,84.0,0.2941441,,,,,,,,-16.32,0.09505606,0.08303911,0.03733894,0.05275872
-110.03,37.59938,2021,NT,4.5,sc40,0,6,28,16,22,46,,,,,,4.45,10.83,12.85,-1.322667,23.11946,-1.322667,35.59,,,,,
-110.03,37.59938,2021,NT,4.5,sc40,0,6,28,16,22,46,,,,,,4.45,10.83,12.85,-1.322667,23.11946,12.14489,35.59,,,,,
-110.03,37.59938,2021,NT,4.5,sc40,0,6,28,16,22,46,,,,,,4.45,10.83,4.45,-1.322667,23.11946,-1.322667,35.59,,,,,
-110.03,37.59938,2021,NT,4.5,sc40,0,6,28,16,22,46,,,,,,4.45,10.83,4.45,-1.322667,23.11946,12.14489,35.59,,,,,
-110.03,37.59938,2021,NT,4.5,sc41,0,6,28,16,22,46,0.0,5.237968,35.84,75.0,0.3881044,,,,,,,,-13.65,0.09183486,0.08343749,0.03789749,0.04103763
-110.03,37.59938,2021,NT,4.5,sc41,0,6,28,16,22,46,,,,,,9.13,10.65,7.21,0.4464444,23.79641,12.52725,37.43,,,,,
-110.03,37.59938,2021,NT,8.5,sc42,0,6,28,16,22,46,0.0,2.495295,35.824,79.0,0.1893929,,,,,,,,-16.47,0.08557499,0.08591426,0.03646735,0.04373065
-110.03,37.59938,2021,NT,8.5,sc42,0,6,28,16,22,46,,,,,,8.63,4.39,,0.8378889,23.7306,,37.11,,,,,
-110.03,37.59938,2021,NT,8.5,sc43,0,6,28,16,22,46,0.0,1.434675,37.437,78.0,0.3384341,,,,,,,,-17.79,0.07596425,0.09368783,0.03735553,0.04389069
-110.03,37.59938,2021,NT,8.5,sc43,0,6,28,16,22,46,,,,,,11.5,1.53,,0.108,23.59576,,38.09,,,,,
-110.03,37.59938,2021,NT,8.5,sc44,0,6,28,16,22,46,0.0,3.752165,36.823,58.0,0.6783006,,,,,,,,-9.72,0.0914698,0.09725501,0.03979535,0.05547381
-110.03,37.59938,2021,NT,8.5,sc44,0,6,28,16,22,46,,,,,,10.71,12.11,,3.492389,24.34255,,38.1,,,,,
-110.03,37.59938,2021,NT,8.5,sc45,0,6,28,16,22,46,0.0,2.864239,37.302,78.0,0.2542673,,,,,,,,-12.82,0.07049908,0.08144762,0.03675987,0.06051792
-110.03,37.59938,2021,NT,8.5,sc45,0,6,28,16,22,46,,,,,,10.4,6.95,10.4,0.699,25.05679,0.699,38.79,,,,,
-110.03,37.59938,2021,NT,8.5,sc46,0,6,28,16,22,46,0.0,1.675737,35.78,81.0,0.1574966,,,,,,,,-10.4,0.05928113,0.05312995,0.03611045,0.03960425
-110.03,37.59938,2021,NT,8.5,sc46,0,6,28,16,22,46,,,,,,6.71,3.94,3.94,2.276889,23.45832,23.45832,36.62,,,,,
-110.03,37.59938,2021,NT,8.5,sc46,0,6,28,16,22,46,,,,,,6.71,3.94,6.71,2.276889,23.45832,23.45832,36.62,,,,,
-110.03,37.59938,2021,NT,8.5,sc46,0,6,28,16,22,46,,,,,,6.71,3.94,6.71,2.276889,23.45832,2.276889,36.62,,,,,
-110.03,37.59938,2021,NT,8.5,sc46,0,6,28,16,22,46,,,,,,6.71,3.94,3.94,2.276889,23.45832,2.276889,36.62,,,,,
-110.03,37.59938,2021,NT,8.5,sc47,0,6,28,16,22,46,0.0,2.58441,35.868,75.0,0.1279596,,,,,,,,-21.97,0.06071939,0.08212912,0.03610163,0.05204794
-110.03,37.59938,2021,NT,8.5,sc47,0,6,28,16,22,46,,,,,,13.14,4.57,,-0.5297778,24.92582,,36.97,,,,,
-110.03,37.59938,2021,NT,8.5,sc48,0,6,28,16,22,46,0.0,3.104526,35.879,64.0,0.6971634,,,,,,,,-11.74,0.1198259,0.1079318,0.03983367,0.0416918
-110.03,37.59938,2021,NT,8.5,sc48,0,6,28,16,22,46,,,,,,16.62,7.41,16.62,0.9175556,23.44033,0.9175556,37.07,,,,,
-110.03,37.59938,2021,NT,8.5,sc48,0,6,28,16,22,46,,,,,,16.62,7.41,7.41,0.9175556,23.44033,0.9175556,37.07,,,,,
-110.03,37.59938,2021,NT,8.5,sc48,0,6,28,16,22,46,,,,,,16.62,7.41,7.41,0.9175556,23.44033,23.44033,37.07,,,,,
-110.03,37.59938,2021,NT,8.5,sc48,0,6,28,16,22,46,,,,,,16.62,7.41,16.62,0.9175556,23.44033,23.44033,37.07,,,,,
-110.03,37.59938,2021,NT,8.5,sc49,0,6,28,16,22,46,0.0,2.702124,36.745,70.0,0.1685663,,,,,,,,-23.0,0.123199,0.09912854,0.03630355,0.03717024
-110.03,37.59938,2021,NT,8.5,sc49,0,6,28,16,22,46,,,,,,11.62,4.28,,0.8938333,24.06935,,38.56,,,,,
-110.03,37.59938,2021,NT,8.5,sc50,0,6,28,16,22,46,0.0,5.320672,32.362,83.0,0.7177083,,,,,,,,-20.66,0.09824241,0.1049208,0.04020502,0.04703219
-110.03,37.59938,2021,NT,8.5,sc50,0,6,28,16,22,46,,,,,,11.24,13.21,,-1.761444,22.20755,,33.23,,,,,
-110.03,37.59938,2021,NT,8.5,sc51,0,6,28,16,22,46,0.0,4.651392,34.845,77.0,0.4750581,,,,,,,,-15.31,0.08259657,0.06123457,0.03836926,0.07555825
-110.03,37.59938,2021,NT,8.5,sc51,0,6,28,16,22,46,,,,,,3.47,12.3,3.47,-0.05655556,23.99473,11.84071,35.83,,,,,
-110.03,37.59938,2021,NT,8.5,sc51,0,6,28,16,22,46,,,,,,3.47,12.3,3.47,-0.05655556,23.99473,-0.05655556,35.83,,,,,
-110.03,37.59938,2021,NT,8.5,sc51,0,6,28,16,22,46,,,,,,3.47,12.3,1.86,-0.05655556,23.99473,11.84071,35.83,,,,,
-110.03,37.59938,2021,NT,8.5,sc51,0,6,28,16,22,46,,,,,,3.47,12.3,1.86,-0.05655556,23.99473,-0.05655556,35.83,,,,,
-110.03,37.59938,2021,NT,8.5,sc52,0,6,28,16,22,46,0.0,4.536501,34.618,87.0,1.263619,,,,,,,,-18.21,0.1147224,0.1105468,0.04368532,0.044809
-110.03,37.59938,2021,NT,8.5,sc52,0,6,28,16,22,46,,,,,,17.27,10.32,,-4.181278,23.28668,,35.91,,,,,
-110.03,37.59938,2021,NT,8.5,sc53,0,6,28,16,22,46,0.0,3.092792,35.894,85.0,0.01777558,,,,,,,,-13.72,0.03677801,0.03533633,0.03525734,0.05260794
-110.03,37.59938,2021,NT,8.5,sc53,0,6,28,16,22,46,,,,,,1.88,4.8,2.81,0.5403333,23.83924,12.68582,37.44,,,,,
-110.03,37.59938,2021,NT,8.5,sc53,0,6,28,16,22,46,,,,,,1.88,4.8,9.11,0.5403333,23.83924,11.8137,37.44,,,,,
-110.03,37.59938,2021,NT,8.5,sc53,0,6,28,16,22,46,,,,,,1.88,4.8,2.81,0.5403333,23.83924,11.8137,37.44,,,,,
-110.03,37.59938,2021,NT,8.5,sc53,0,6,28,16,22,46,,,,,,1.88,4.8,9.11,0.5403333,23.83924,12.68582,37.44,,,,,
-110.03,37.59938,2021,NT,8.5,sc54,0,6,28,16,22,46,0.0,2.228101,36.759,82.0,0.08709252,,,,,,,,-15.03,0.0495326,0.07458876,0.03561711,0.03560871
-110.03,37.59938,2021,NT,8.5,sc54,0,6,28,16,22,46,,,,,,10.58,3.16,6.15,-0.7814444,25.16592,12.61745,37.16,,,,,
