"","artist_name","instrumentalness","valence","danceability","energy","loudness","speechiness","acousticness","liveness","tempo","track_name","track_id","album_name","album_release_year","album_release_date","popularity"
"1255","TWICE",0,0.579,0.751,0.838,-2.794,0.137,0.279,0.0673,129.985,"Say it again","3gwojMWTEtzx7AWAzROwNt","BDZ",2018,"2018-09-12",73
"1256","TWICE",0,0.795,0.656,0.994,-1.47,0.0807,0.209,0.318,125.979,"Wake Me Up","0CvJiFydKzLSQUn6McFPrb","BDZ",2018,"2018-09-12",70
"1257","TWICE",9.59e-05,0.75,0.674,0.965,-3.754,0.0696,0.016,0.145,157.041,"BRAND NEW GIRL","1cHjzdNUuVapNB55XykwDC","BDZ",2018,"2018-09-12",77
"1258","TWICE",0,0.358,0.613,0.558,-4.185,0.0361,0.465,0.0975,142.003,"Be as ONE","4Jld19gM5PK84mfXOGpV9C","BDZ",2018,"2018-09-12",74
"1259","TWICE",0,0.787,0.713,0.848,-1.94,0.0338,0.0148,0.0808,106.093,"I WANT YOU BACK","54w5JUSWCJu64pnw8alImP","BDZ",2018,"2018-09-12",70
"1260","TWICE",4.73e-05,0.779,0.709,0.861,-2.905,0.0941,0.106,0.113,118.089,"Dance The Night Away","4DYIDSMIB5y2UmZFv9fxeX","Summer Nights",2018,"2018-07-09",73
"1261","TWICE",1.35e-06,0.741,0.786,0.832,-2.781,0.0592,0.134,0.0575,108.977,"CHILLAX","4TsOQZGMRCVUhS7cNzhdVF","Summer Nights",2018,"2018-07-09",72
"1262","TWICE",0,0.263,0.669,0.847,-2.617,0.0413,0.0775,0.594,142.965,"Shot Thru The Heart","5mROY5HeUlKeuUZprakh0Q","Summer Nights",2018,"2018-07-09",72
"1263","TWICE",0,0.569,0.574,0.909,-1.573,0.0658,0.0987,0.264,169.966,"What is Love","3zhbXKFjUDw40pTYyCgt1Y","Summer Nights",2018,"2018-07-09",76
"1264","TWICE",2.07e-06,0.798,0.677,0.97,-2.281,0.0653,0.0695,0.153,159.995,"SWEET TALKER","3JyQzyB9P3C1vGFrbSC2NG","Summer Nights",2018,"2018-07-09",73
"1265","TWICE",1.53e-06,0.974,0.766,0.895,-2.343,0.0979,0.105,0.0242,160.009,"HO!","6d09hmOY2gDw4G3Q6ycwvs","Summer Nights",2018,"2018-07-09",72
"1266","TWICE",1.29e-06,0.509,0.637,0.793,-4.072,0.0649,0.0129,0.0895,116.782,"DEJAVU","5I7VK1Y81I4KdRCN27iGMl","Summer Nights",2018,"2018-07-09",76
"1267","TWICE",0,0.366,0.634,0.673,-3.989,0.0785,0.238,0.226,80.009,"SAY YES","3DToyE803ua79lpfAfD2ZB","Summer Nights",2018,"2018-07-09",74
"1268","TWICE",0,0.573,0.564,0.795,-2.71,0.0537,0.0544,0.142,157.899,"STUCK","3HSvFO7qyTaJXFTMeLhbkk","Summer Nights",2018,"2018-07-09",74
"1269","TWICE",0,0.857,0.564,0.944,-0.532,0.0647,0.105,0.154,164.062,"Heart Shaker","52FCAZn0YEkZfF0BtiAUMW","Merry & Happy",2017,"2017-12-11",69
"1270","TWICE",0,0.666,0.716,0.63,-4.122,0.0377,0.403,0.0817,154.077,"Merry & Happy","59TGiILFEI1NYSFcxyFiUZ","Merry & Happy",2017,"2017-12-11",74
"1271","TWICE",0.000551,0.428,0.72,0.904,-1.276,0.0332,0.437,0.117,131.988,"Likey","7MXzQjonTIslNqRpm7ouIK","Merry & Happy",2017,"2017-12-11",72
"1272","TWICE",0,0.623,0.729,0.808,-3.593,0.135,0.523,0.16,95.079,"Turtle","00Cng9YenhxNXRyZTNcYZW","Merry & Happy",2017,"2017-12-11",73
"1273","TWICE",0,0.849,0.808,0.71,-3.675,0.0482,0.22,0.112,119.976,"Missing U","3HuLZF0nBNoXqVghfTVjme","Merry & Happy",2017,"2017-12-11",73
"1274","TWICE",0,0.922,0.775,0.914,-3.642,0.149,0.355,0.0547,160.118,"Wow","19SVVy0W0AAWzTKZ9CQByS","Merry & Happy",2017,"2017-12-11",75
"1275","TWICE",3.19e-06,0.928,0.711,0.949,-2.324,0.0431,0.126,0.296,127.976,"Ffw","54tPbA8xDgU32dESUR2bNd","Merry & Happy",2017,"2017-12-11",71
"1276","TWICE",0,0.801,0.661,0.881,-3.451,0.051,0.0525,0.224,149.995,"Ding Dong","1sRQqInj0p7N8XRdgSSNQe","Merry & Happy",2017,"2017-12-11",75
"1277","TWICE",2.57e-05,0.548,0.877,0.744,-4.311,0.0705,0.0678,0.387,123.067,"24/7","2JzPQPg0Sq9s3EcBJsBn2D","Merry & Happy",2017,"2017-12-11",74
"1278","TWICE",0,0.635,0.719,0.913,-3.541,0.0386,0.165,0.0687,134.888,"Look At Me","1cdWR6r36caIdPC6gPFh8X","Merry & Happy",2017,"2017-12-11",76
"1279","TWICE",0.0151,0.263,0.883,0.638,-5.298,0.044,0.0512,0.279,122.022,"Rollin'","6eu6hIloglsAab8x7kF2bz","Merry & Happy",2017,"2017-12-11",141
"1280","TWICE",0,0.495,0.692,0.761,-4.737,0.0456,0.269,0.105,95.004,"Love Line","2EOvgLsjqu5lrZC9gQICgp","Merry & Happy",2017,"2017-12-11",77
"1281","TWICE",1.26e-05,0.465,0.828,0.663,-6.058,0.0477,0.0592,0.155,102.985,"Don't Give Up","0iAJxqyNx7dOuCD4c52iFH","Merry & Happy",2017,"2017-12-11",79
"1282","TWICE",0,0.421,0.689,0.858,-4.342,0.0331,0.291,0.109,103,"You In My Heart","0GV45f8tB2rIesm3Z5KPPd","Merry & Happy",2017,"2017-12-11",77
"1283","TWICE",0,0.361,0.723,0.392,-8.436,0.0333,0.851,0.0961,133.93,"Jaljayo Good Night","4iICmJBumChipVrnly5hNZ","Merry & Happy",2017,"2017-12-11",82
"1284","TWICE",0.000377,0.443,0.723,0.903,-1.262,0.033,0.413,0.118,132.006,"Likey","0IEVKWduAaMcZepZQVr80T","Twicetagram",2017,"2017-10-30",71
"1285","TWICE",0,0.615,0.741,0.809,-3.595,0.135,0.553,0.142,94.985,"Turtle","1LQtxz9fIrZskoqDSbhKd3","Twicetagram",2017,"2017-10-30",73
"1286","TWICE",0,0.856,0.807,0.704,-3.686,0.0475,0.215,0.108,119.966,"Missing U","533SwLFNhqFUo4Ae6sByFe","Twicetagram",2017,"2017-10-30",73
"1287","TWICE",0,0.928,0.776,0.917,-3.654,0.157,0.355,0.0532,160.124,"Wow","3Noc2UKlozJU0jwOA4RAw6","Twicetagram",2017,"2017-10-30",75
"1288","TWICE",6.44e-06,0.916,0.707,0.946,-2.324,0.045,0.14,0.299,127.967,"Ffw","0gDIPvuhlWvnO7DGJZO0VC","Twicetagram",2017,"2017-10-30",71
"1289","TWICE",0,0.811,0.661,0.871,-3.461,0.0534,0.0581,0.24,150.015,"Ding Dong","63jzQKpH2DkYVCX0phXh79","Twicetagram",2017,"2017-10-30",75
"1290","TWICE",1.82e-05,0.531,0.878,0.749,-4.293,0.0682,0.0741,0.404,123.064,"24/7","3uGY1Q4IVrwbXya0d1OTUH","Twicetagram",2017,"2017-10-30",74
"1291","TWICE",1.21e-06,0.665,0.719,0.909,-3.585,0.0365,0.156,0.0655,134.892,"Look At Me","6Jkcg39vqttJezD7nfqrSj","Twicetagram",2017,"2017-10-30",76
"1292","TWICE",0.00843,0.244,0.882,0.629,-5.313,0.0446,0.0462,0.28,122.023,"Rollin'","0w1vWDzGSlG0b0yNmlDhIm","Twicetagram",2017,"2017-10-30",113
"1293","TWICE",0,0.518,0.697,0.767,-4.719,0.0444,0.226,0.108,94.998,"Love Line","4xjN8AE7XyoBuh4ts1tY1V","Twicetagram",2017,"2017-10-30",77
"1294","TWICE",8.87e-06,0.452,0.839,0.668,-6.081,0.0474,0.0629,0.132,102.992,"Don't Give Up","2mC6CxG3KQ0EXb7g67zPTA","Twicetagram",2017,"2017-10-30",79
"1295","TWICE",0,0.392,0.687,0.858,-4.345,0.0328,0.288,0.109,102.997,"You In My Heart","6gqHFc6BAAUkLdHTr7vlXZ","Twicetagram",2017,"2017-10-30",77
"1296","TWICE",0,0.356,0.72,0.399,-8.442,0.0331,0.845,0.0887,133.945,"Jaljayo Good Night","1OFJ8o35oCIcaWjYq0bHOS","Twicetagram",2017,"2017-10-30",83
"1297","TWICE",0,0.473,0.672,0.968,-2.636,0.131,0.0243,0.0587,129.971,"Knock Knock","3HWOknOVmd44e1jg4g0Sga","Twicecoaster: Lane 2",2017,"2017-02-20",74
"1298","TWICE",0,0.235,0.656,0.573,-6.452,0.0369,0.451,0.113,123.936,"Ice Cream","6cK31aSO00zE4pamzBzYGI","Twicecoaster: Lane 2",2017,"2017-02-20",80
"1299","TWICE",0.000161,0.35,0.713,0.86,-4.392,0.0891,0.0463,0.434,129.929,"TT","1dLmduuScyeYONBTKKu3VG","Twicecoaster: Lane 2",2017,"2017-02-20",77
"1300","TWICE",0,0.735,0.718,0.84,-3.44,0.225,0.133,0.166,89.02,"1 To 10","6zBTo3EFNeEzkHcivPfztW","Twicecoaster: Lane 2",2017,"2017-02-20",73
"1301","TWICE",0,0.815,0.507,0.952,-1.152,0.055,0.164,0.79,161.841,"Ponytail","5dOnE1JkTzRdV0zJ59owx0","Twicecoaster: Lane 2",2017,"2017-02-20",68
"1302","TWICE",7.43e-06,0.849,0.704,0.898,-1.268,0.0794,0.105,0.324,163.939,"Jelly Jelly","4WMS9IEu4HcQyEzUydplkS","Twicecoaster: Lane 2",2017,"2017-02-20",69
"1303","TWICE",9.77e-05,0.582,0.664,0.889,-2.542,0.168,0.125,0.291,178.05,"Pit-a-Pat","2ecHLvstCWxgg8Ae0YBLNT","Twicecoaster: Lane 2",2017,"2017-02-20",73
"1304","TWICE",2.34e-05,0.662,0.686,0.805,-4.322,0.0571,0.00871,0.623,93.019,"Next Page","3cwYBJwZCKkRlPsJZbLb9F","Twicecoaster: Lane 2",2017,"2017-02-20",74
"1305","TWICE",0,0.45,0.599,0.732,-2.504,0.033,0.149,0.199,89.948,"One In A Million","2WWUozUXaj0XY8MKmFHvYp","Twicecoaster: Lane 2",2017,"2017-02-20",71
"1306","TWICE",0.00016,0.396,0.708,0.852,-4.398,0.0851,0.0525,0.399,129.946,"TT","60jFaQV7Z4boGC4ob5B5c6","Twicecoaster: Lane 1",2016,"2016-10-24",77
"1307","TWICE",0,0.701,0.621,0.839,-3.509,0.271,0.109,0.167,88.497,"1 To 10","74oWejX8MG6SEaJiz1334D","Twicecoaster: Lane 1",2016,"2016-10-24",74
"1308","TWICE",0,0.776,0.516,0.948,-1.104,0.0559,0.186,0.846,161.914,"Ponytail","7qwg2jcxjLCsEfU7aNnsyy","Twicecoaster: Lane 1",2016,"2016-10-24",68
"1309","TWICE",6.43e-06,0.884,0.705,0.889,-1.258,0.13,0.115,0.325,163.936,"Jelly Jelly","7a2QLFestFOeQ03xBBX6E0","Twicecoaster: Lane 1",2016,"2016-10-24",69
"1310","TWICE",0.00013,0.612,0.662,0.882,-2.54,0.144,0.124,0.318,178.034,"Pit-a-Pat","1ELwc4rjlJ8YpTR0nUcRIw","Twicecoaster: Lane 1",2016,"2016-10-24",73
"1311","TWICE",5.28e-05,0.676,0.687,0.805,-4.298,0.0463,0.00995,0.653,93.017,"Next Page","25XRs01qgO0berRXMIoS7H","Twicecoaster: Lane 1",2016,"2016-10-24",74
"1312","TWICE",0,0.421,0.601,0.733,-2.466,0.0338,0.158,0.226,90.027,"One In A Million","6Nqp4bYrZgdVnAmWc9Ek39","Twicecoaster: Lane 1",2016,"2016-10-24",71
"1313","BTS",0,0.684,0.602,0.841,-3.334,0.109,0.0354,0.235,157.937,"Born Singer","1IthE5GNiRzFN5CVaCa445","Proof",2022,"2022-06-10",75
"1314","BTS",1.66e-06,0.594,0.438,0.864,-5.185,0.47,0.0118,0.431,167.898,"No More Dream","27S8iOXD7Z58yvJtyk2S9j","Proof",2022,"2022-06-10",80
"1315","BTS",0,0.564,0.597,0.909,-4.5,0.16,0.0443,0.374,146.87,"N.O","2GEnvQgSJhedm2sqZlOP8o","Proof",2022,"2022-06-10",78
"1316","BTS",0,0.444,0.492,0.931,-3.837,0.297,0.00244,0.353,166.071,"Boy In Luv","0vMk4IrUfSJQkhwZnVX6us","Proof",2022,"2022-06-10",78
"1317","BTS",0.000247,0.37,0.734,0.848,-4.433,0.102,0.000913,0.256,112.021,"Danger","0Q53fuiKLGjDKD7Mme7EoQ","Proof",2022,"2022-06-10",78
"1318","BTS",0,0.737,0.482,0.858,-4.169,0.069,0.0218,0.244,158.075,"I NEED U","1GunnGtZCSjLUAPG6yrDUC","Proof",2022,"2022-06-10",78
"1319","BTS",0,0.53,0.558,0.856,-3.815,0.0531,0.00153,0.0979,132.89,"RUN","20Qqyt4bd1oe4KmkTagb2K","Proof",2022,"2022-06-10",77
"1320","BTS",0,0.529,0.63,0.668,-4.266,0.0714,0.00287,0.125,99.949,"Burning Up (FIRE)","5cQPIQAF2T1elxWs7EqB9W","Proof",2022,"2022-06-10",75
"1321","BTS",0,0.612,0.574,0.882,-4.08,0.121,0.0245,0.354,92.994,"Blood Sweat & Tears","1wiqEFd8phSCSlteDLSyp2","Proof",2022,"2022-06-10",76
"1322","BTS",1.96e-06,0.461,0.538,0.831,-3.735,0.0353,0.00708,0.109,106.993,"Spring Day","4upRoEWkMWhhMfEgPZMFRP","Proof",2022,"2022-06-10",76
"1323","BTS",0,0.672,0.595,0.754,-4.527,0.0554,0.0245,0.0726,129.951,"DNA","2Ygw4CPjg1lg4zxTITYY2V","Proof",2022,"2022-06-10",77
"1324","BTS",0,0.357,0.522,0.714,-4.727,0.0461,0.00257,0.304,154.904,"FAKE LOVE","3YspylwDrs1LuzPONbKmAL","Proof",2022,"2022-06-10",78
"1325","BTS",0,0.42,0.733,0.855,-3.211,0.118,0.00481,0.123,126.035,"IDOL","0KCvsHmGvW2XcsxEWJvLPr","Proof",2022,"2022-06-10",74
"1326","BTS",0,0.803,0.645,0.862,-4.761,0.0845,0.0933,0.193,119.947,"Boy With Luv (Feat. Halsey)","07qrA1FxZpXy383wX3IDEb","Proof",2022,"2022-06-10",78
"1327","BTS",0,0.456,0.577,0.811,-5.146,0.117,0.111,0.346,105.966,"ON","0U4hNZFJYNFdEAXZcHbkkc","Proof",2022,"2022-06-10",78
"1328","BTS",0,0.737,0.746,0.765,-4.41,0.0993,0.0112,0.0933,114.044,"Dynamite","1hIuSG6xV4RDgD8bDVKP7N","Proof",2022,"2022-06-10",76
"1329","BTS",0,0.462,0.576,0.698,-6.544,0.0369,0.00848,0.367,81.028,"Life Goes On","1VjqXwHU3isibdXLEtXc4q","Proof",2022,"2022-06-10",81
"1330","BTS",0,0.695,0.759,0.459,-5.187,0.0948,0.00323,0.0788,109.997,"Butter","6jjYDGxVJsWS0a5wlVF5vS","Proof",2022,"2022-06-10",78
"1331","BTS",0,0.683,0.559,0.885,-4.515,0.189,0.0432,0.333,172.029,"Yet To Come","10SRMwb9EuVS1K9rYsBfHQ","Proof",2022,"2022-06-10",78
"1332","BTS",0,0.696,0.724,0.818,-3.747,0.168,0.0201,0.0358,77.004,"Run BTS","69xohKu8C1fsflYAiSNbwM","Proof",2022,"2022-06-10",80
"1333","BTS",0,0.659,0.486,0.871,-4.475,0.337,0.0278,0.313,85.411,"Intro : Persona","1e45vYKAMljTZUQUotLdq2","Proof",2022,"2022-06-10",77
"1334","BTS",0,0.35,0.583,0.69,-5.048,0.0464,0.114,0.124,125.904,"Stay","5YbEHfUUvXsUsg7qNYXUpP","Proof",2022,"2022-06-10",78
"1335","BTS",0,0.64,0.704,0.646,-6.658,0.0596,0.0104,0.219,141.87,"Moon","7xuswKr3R30Cm46LbkOsno","Proof",2022,"2022-06-10",81
"1336","BTS",0,0.241,0.608,0.47,-6.73,0.0428,0.226,0.0963,81,"Jamais Vu","7FhCf28FnHIt3FPRyWzRNG","Proof",2022,"2022-06-10",80
"1337","BTS",0,0.685,0.707,0.739,-6.07,0.034,0.172,0.102,106.995,"Trivia 轉 : Seesaw","0KB5bwjunSShEpHgUgj4NV","Proof",2022,"2022-06-10",80
"1338","BTS",0,0.655,0.798,0.919,-3.28,0.333,0.0216,0.641,140.053,"BTS Cypher PT.3 : KILLER (Feat. Supreme Boi)","1XkVZKfViRyaQcBWUEVwrd","Proof",2022,"2022-06-10",73
"1339","BTS",0.000317,0.482,0.809,0.896,-3.463,0.0958,0.012,0.0818,116.994,"Outro : Ego","47Qw0zTwJKA2CJgtueJqml","Proof",2022,"2022-06-10",76
"1340","BTS",0,0.447,0.681,0.929,-5.681,0.24,0.306,0.0605,89.931,"Her","56ymD9oPodUTG8oHhauCMx","Proof",2022,"2022-06-10",81
"1341","BTS",0,0.859,0.779,0.762,-5.188,0.0631,0.0224,0.121,110.043,"Filter","2ZXXwpomdj8xBYl352iyKH","Proof",2022,"2022-06-10",77
"1342","BTS",0,0.649,0.55,0.747,-5.211,0.0407,0.0668,0.0536,79.979,"Friends","7b3Fx7XAPJDk7fYlti24ZH","Proof",2022,"2022-06-10",78
"1343","BTS",0.00412,0.206,0.785,0.259,-9.68,0.092,0.568,0.111,104.018,"Singularity","3WMLle4WsAKsZ9G1a5L8c9","Proof",2022,"2022-06-10",102
"1344","BTS",0,0.199,0.56,0.547,-6.456,0.0675,0.0806,0.11,157.962,"00:00 (Zero O'Clock)","6aIJhrO0Y4zeDLxLkj2NXk","Proof",2022,"2022-06-10",82
"1345","BTS",0,0.577,0.635,0.79,-4.897,0.0336,0.404,0.0919,104.936,"Euphoria","2r8F0VYPom2XP4cKAzWLLE","Proof",2022,"2022-06-10",77
"1346","BTS",0,0.64,0.61,0.846,-4.658,0.0729,0.146,0.286,134.907,"Dimple","58yMMEtAYdyWIr2UEPwmNo","Proof",2022,"2022-06-10",78
"1347","BTS",0,0.29,0.633,0.511,-5.665,0.0368,0.434,0.248,116.855,"For Youth","4JzCFEc3O2UEdjKzevvFH5","Proof",2022,"2022-06-10",77
"1348","BTS",0,0.45,0.566,0.716,-5.733,0.0424,0.00691,0.37,81.068,"Life Goes On","5FVbvttjEvQ8r2BgUcJgNg","BE",2020,"2020-11-20",79
"1349","BTS",0,0.588,0.764,0.526,-7.355,0.212,0.0484,0.0718,114.91,"Fly To My Room","1NHl9g36Ebu3g16y0vtUNV","BE",2020,"2020-11-20",82
"1350","BTS",0,0.364,0.547,0.605,-6.755,0.0415,0.42,0.125,121.953,"Blue & Grey","7Ki0hse0IfXEcXUlpyECbJ","BE",2020,"2020-11-20",81
"1351","BTS",0,0.544,0.703,0.321,-13.135,0.884,0.864,0.908,114.822,"Skit","16SFlxZd0oH4YA7KvCQlsG","BE",2020,"2020-11-20",90
"1352","BTS",0,0.57,0.787,0.669,-4.333,0.0428,0.00782,0.123,104.994,"Telepathy","6Fnvi5QnVkTskSzeRvvQds","BE",2020,"2020-11-20",75
"1353","BTS",0,0.484,0.731,0.845,-5.352,0.132,0.0132,0.0782,101.085,"Dis-ease","0hxeouHqP3qzpTHerA7ha2","BE",2020,"2020-11-20",79
"1354","BTS",0,0.341,0.582,0.693,-5.048,0.0465,0.114,0.13,125.904,"Stay","0TdWVbcerMAcvljXrl9gpG","BE",2020,"2020-11-20",78
"1355","BTS",0,0.737,0.746,0.765,-4.41,0.0993,0.0112,0.0936,114.044,"Dynamite","5QDLhrAOJJdNAmCTJ8xMyW","BE",2020,"2020-11-20",82
"1357","BTS",0,0.582,0.723,0.634,-5.415,0.0542,0.0892,0.0787,129.017,"Stay Gold","3Ys2PYl1wyPKQIwyqhP9cQ","MAP OF THE SOUL : 7 ~ THE JOURNEY ~",2020,"2020-07-14",78
"1358","BTS",0,0.78,0.673,0.855,-4.65,0.089,0.0661,0.209,119.917,"Boy With Luv - Japanese ver.","1GAAUZBTaIM1LwNpOJQJrZ","MAP OF THE SOUL : 7 ~ THE JOURNEY ~",2020,"2020-07-14",77
"1359","BTS",0,0.238,0.571,0.703,-7.401,0.468,0.0163,0.262,104.067,"Make It Right - Japanese ver.","6P0Ni8GrnwRScC4uk8tKqM","MAP OF THE SOUL : 7 ~ THE JOURNEY ~",2020,"2020-07-14",84
"1360","BTS",0,0.588,0.455,0.893,-3.712,0.148,0.0218,0.358,175.992,"Dionysus - Japanese ver.","6j0NiWoRQDiNC05RwVVZNa","MAP OF THE SOUL : 7 ~ THE JOURNEY ~",2020,"2020-07-14",77
"1361","BTS",0,0.422,0.705,0.754,-5.453,0.0895,0.000331,0.129,126.014,"IDOL - Japanese ver.","2vYF5MHeCNtqCVastthDAo","MAP OF THE SOUL : 7 ~ THE JOURNEY ~",2020,"2020-07-14",79
"1362","BTS",1.04e-06,0.901,0.752,0.782,-5.173,0.0297,0.04,0.0841,139.994,"Airplane pt.2 - Japanese ver.","4EeVAiJtyblHzvkN9sZCmM","MAP OF THE SOUL : 7 ~ THE JOURNEY ~",2020,"2020-07-14",78
"1363","BTS",0,0.433,0.546,0.682,-5.628,0.039,0.00362,0.295,154.923,"FAKE LOVE - Japanese ver.","4jTEbIwCMcHSwlSEiR4NlQ","MAP OF THE SOUL : 7 ~ THE JOURNEY ~",2020,"2020-07-14",80
"1364","BTS",0,0.536,0.714,0.736,-5.724,0.0819,0.166,0.133,147.037,"Black Swan - Japanese ver.","5smmjzMNkj4YSacTBH6taZ","MAP OF THE SOUL : 7 ~ THE JOURNEY ~",2020,"2020-07-14",80
"1365","BTS",0,0.428,0.598,0.821,-5.653,0.114,0.119,0.298,105.991,"ON - Japanese ver.","2hhizKAVm9wNn0d2N05jkG","MAP OF THE SOUL : 7 ~ THE JOURNEY ~",2020,"2020-07-14",80
"1366","BTS",0,0.431,0.608,0.644,-5.588,0.0314,0.156,0.124,99.005,"Lights","3TDUktzfYXMWjkWqwoT5F1","MAP OF THE SOUL : 7 ~ THE JOURNEY ~",2020,"2020-07-14",78
"1367","BTS",0,0.258,0.449,0.491,-6.433,0.029,0.279,0.0654,139.923,"Your eyes tell","3TZ7NHkMT82AhwuYsd00Hz","MAP OF THE SOUL : 7 ~ THE JOURNEY ~",2020,"2020-07-14",81
"1369","BTS",0,0.659,0.486,0.871,-4.475,0.337,0.0278,0.313,85.411,"Intro : Persona","7incJHhOl108CJBxylqc1z","MAP OF THE SOUL : 7",2020,"2020-02-21",77
